# Only healpixels with non-zero completeness are recorded.
# nside=128, nest=False
healpix_number,completeness
4238,1.0
4239,1.0
4240,1.0
4334,9.999999747378752e-05
4335,9.999999747378752e-05
4336,9.999999747378752e-05
4337,9.999999747378752e-05
4338,9.999999747378752e-05
4352,0.8701000213623047
4353,0.8701000213623047
4354,0.8701000213623047
4356,1.0
4357,1.0
4358,1.0
4359,1.0
4360,1.0
4379,1.0
4380,1.0
4394,0.9736999869346619
4395,0.9736999869346619
4396,0.9736999869346619
4397,0.9736999869346619
4398,0.9736999869346619
4406,1.0
4407,1.0
4408,1.0
4409,1.0
4410,1.0
4422,1.0
4423,1.0
4424,1.0
4425,1.0
4426,1.0
4523,9.999999747378752e-05
4524,9.999999747378752e-05
4525,9.999999747378752e-05
4526,9.999999747378752e-05
4544,1.0
4545,1.0
4546,1.0
4547,1.0
4548,1.0
4549,1.0
4585,0.9736999869346619
4586,0.9736999869346619
4587,0.9736999869346619
4596,1.0
4597,1.0
4598,1.0
4599,1.0
4600,1.0
4612,1.0
4613,1.0
4614,1.0
4615,1.0
4616,1.0
4717,9.999999747378752e-05
4719,0.0026000000070780516
4720,0.0026000000070780516
4733,0.16269999742507935
4734,0.16269999742507935
4735,0.16269999742507935
4737,1.0
4738,1.0
4739,1.0
4740,1.0
4741,1.0
4742,1.0
4790,1.0
4791,1.0
4792,1.0
4793,1.0
4794,1.0
4807,1.0
4808,1.0
4809,1.0
4810,1.0
4914,0.0026000000070780516
4915,0.0026000000070780516
4916,0.0026000000070780516
4917,0.0026000000070780516
4929,0.16269999742507935
4930,0.16269999742507935
4931,0.16269999742507935
4932,0.16269999742507935
4934,1.0
4935,1.0
4936,1.0
4937,1.0
4938,1.0
4988,1.0
4989,1.0
4990,1.0
4991,1.0
4992,1.0
5004,1.0
5005,1.0
5114,0.0026000000070780516
5115,0.0026000000070780516
5116,0.0026000000070780516
5117,0.0026000000070780516
5118,0.0026000000070780516
5129,0.16269999742507935
5130,0.16269999742507935
5131,0.16269999742507935
5132,0.16269999742507935
5133,0.16269999742507935
5135,1.0
5136,1.0
5137,1.0
5138,1.0
5139,1.0
5190,1.0
5191,1.0
5192,1.0
5193,1.0
5205,1.0
5206,1.0
5207,1.0
5208,1.0
5318,0.0026000000070780516
5319,0.0026000000070780516
5320,0.0026000000070780516
5321,0.0026000000070780516
5322,0.0026000000070780516
5323,0.0026000000070780516
5334,0.16269999742507935
5335,0.16269999742507935
5336,0.16269999742507935
5337,0.16269999742507935
5338,0.16269999742507935
5340,1.0
5341,1.0
5342,1.0
5343,1.0
5397,1.0
5398,1.0
5411,1.0
5412,1.0
5413,1.0
5414,1.0
5415,1.0
5526,0.0026000000070780516
5527,0.0026000000070780516
5528,0.0026000000070780516
5529,0.0026000000070780516
5530,0.0026000000070780516
5531,0.0026000000070780516
5542,0.16269999742507935
5543,0.16269999742507935
5544,0.16269999742507935
5545,0.16269999742507935
5546,0.16269999742507935
5547,0.16269999742507935
5550,1.0
5607,1.0
5608,1.0
5609,1.0
5617,0.8518000245094299
5618,0.8518000245094299
5621,1.0
5622,1.0
5623,1.0
5624,1.0
5625,1.0
5739,0.0026000000070780516
5740,0.0026000000070780516
5741,0.0026000000070780516
5742,0.0026000000070780516
5743,0.0026000000070780516
5755,0.16269999742507935
5756,0.16269999742507935
5757,0.16269999742507935
5758,0.16269999742507935
5759,0.16269999742507935
5777,0.15449999272823334
5778,0.15449999272823334
5820,1.0
5821,1.0
5822,1.0
5823,1.0
5830,0.8518000245094299
5831,0.8518000245094299
5832,0.8518000245094299
5833,0.8518000245094299
5835,1.0
5836,1.0
5837,1.0
5838,1.0
5839,1.0
5955,0.0026000000070780516
5956,0.0026000000070780516
5957,0.0026000000070780516
5958,0.0026000000070780516
5959,0.0026000000070780516
5972,0.16269999742507935
5973,0.16269999742507935
5974,0.16269999742507935
5975,0.16269999742507935
5976,0.16269999742507935
5993,0.15449999272823334
5994,0.15449999272823334
5995,0.15449999272823334
5996,0.15449999272823334
6038,1.0
6039,1.0
6040,1.0
6041,1.0
6042,1.0
6047,0.8518000245094299
6048,0.8518000245094299
6049,0.8518000245094299
6050,0.8518000245094299
6051,0.8518000245094299
6052,0.8518000245094299
6053,1.0
6054,1.0
6055,1.0
6056,1.0
6057,1.0
6176,0.0026000000070780516
6177,0.0026000000070780516
6178,0.0026000000070780516
6179,0.0026000000070780516
6193,0.16269999742507935
6194,0.16269999742507935
6195,0.16269999742507935
6196,0.16269999742507935
6213,0.15449999272823334
6214,0.15449999272823334
6215,0.15449999272823334
6216,0.15449999272823334
6217,0.15449999272823334
6259,1.0
6260,1.0
6261,1.0
6262,1.0
6263,1.0
6264,1.0
6269,0.8518000245094299
6270,0.8518000245094299
6271,0.8518000245094299
6272,0.8518000245094299
6273,0.8518000245094299
6274,0.8518000245094299
6275,1.0
6276,1.0
6277,1.0
6278,1.0
6279,1.0
6402,0.0026000000070780516
6438,0.15449999272823334
6439,0.15449999272823334
6440,0.15449999272823334
6441,0.15449999272823334
6442,0.15449999272823334
6443,0.15449999272823334
6485,1.0
6486,1.0
6487,1.0
6488,1.0
6489,1.0
6490,1.0
6492,1.0
6493,1.0
6495,0.8518000245094299
6496,0.8518000245094299
6497,0.8518000245094299
6498,0.8518000245094299
6499,0.8518000245094299
6500,0.8518000245094299
6502,1.0
6503,1.0
6504,1.0
6505,1.0
6506,1.0
6507,1.0
6508,1.0
6667,0.15449999272823334
6668,0.15449999272823334
6669,0.15449999272823334
6670,0.15449999272823334
6671,0.15449999272823334
6672,0.15449999272823334
6715,1.0
6716,1.0
6717,1.0
6718,1.0
6719,1.0
6721,1.0
6722,1.0
6723,1.0
6724,1.0
6725,0.8518000245094299
6726,0.8518000245094299
6727,0.8518000245094299
6728,0.8518000245094299
6729,0.8518000245094299
6730,0.8518000245094299
6733,1.0
6734,1.0
6736,1.0
6737,1.0
6738,1.0
6739,1.0
6900,0.15449999272823334
6901,0.15449999272823334
6902,0.15449999272823334
6903,0.15449999272823334
6904,0.15449999272823334
6905,0.15449999272823334
6945,1.0
6946,1.0
6947,1.0
6949,1.0
6950,1.0
6951,1.0
6952,1.0
6953,1.0
6954,1.0
6955,1.0
6956,1.0
6957,1.0
6958,1.0
6959,0.8518000245094299
6960,0.8518000245094299
6961,0.8518000245094299
6962,0.8518000245094299
6963,0.8518000245094299
6964,0.8518000245094299
6965,0.9162999987602234
6966,0.9162999987602234
6967,0.9162999987602234
6969,1.0
6970,1.0
6971,1.0
6972,1.0
6973,1.0
7137,0.15449999272823334
7138,0.15449999272823334
7139,0.15449999272823334
7140,0.15449999272823334
7141,0.15449999272823334
7182,1.0
7183,1.0
7184,1.0
7185,1.0
7186,1.0
7187,1.0
7188,1.0
7189,1.0
7190,1.0
7192,1.0
7193,1.0
7194,1.0
7195,1.0
7196,1.0
7198,0.8518000245094299
7199,0.8518000245094299
7200,0.8518000245094299
7201,0.8518000245094299
7202,0.9162999987602234
7203,0.9162999987602234
7204,0.9162999987602234
7205,0.9162999987602234
7206,0.9162999987602234
7207,1.0
7208,1.0
7209,1.0
7210,1.0
7211,1.0
7212,1.0
7379,0.15449999272823334
7380,0.15449999272823334
7381,0.15449999272823334
7382,0.15449999272823334
7424,1.0
7425,1.0
7426,1.0
7427,1.0
7428,1.0
7430,1.0
7431,1.0
7434,1.0
7435,1.0
7436,1.0
7437,1.0
7438,1.0
7441,0.8518000245094299
7442,0.8518000245094299
7444,0.9162999987602234
7445,0.9162999987602234
7446,0.9162999987602234
7447,0.9162999987602234
7448,0.9162999987602234
7449,1.0
7450,1.0
7451,1.0
7452,1.0
7453,1.0
7454,1.0
7625,0.15449999272823334
7626,0.15449999272823334
7669,1.0
7670,1.0
7671,1.0
7672,1.0
7673,1.0
7674,1.0
7676,1.0
7677,1.0
7678,1.0
7680,1.0
7681,1.0
7682,1.0
7683,1.0
7684,1.0
7686,1.0
7687,1.0
7688,1.0
7690,0.9162999987602234
7691,0.9162999987602234
7692,0.9162999987602234
7693,0.9162999987602234
7694,0.9162999987602234
7696,1.0
7697,1.0
7698,1.0
7699,1.0
7700,1.0
7919,1.0
7920,1.0
7921,1.0
7922,1.0
7923,1.0
7924,1.0
7925,1.0
7926,1.0
7927,1.0
7928,1.0
7930,1.0
7931,1.0
7932,1.0
7933,1.0
7934,1.0
7935,1.0
7936,1.0
7937,1.0
7938,1.0
7940,0.9162999987602234
7941,0.9162999987602234
7942,0.9162999987602234
7943,0.9162999987602234
7944,0.9162999987602234
7945,0.9162999987602234
7946,1.0
7947,1.0
7948,1.0
7949,1.0
7950,1.0
8173,1.0
8174,1.0
8175,1.0
8176,1.0
8177,1.0
8179,1.0
8180,1.0
8181,1.0
8182,1.0
8183,1.0
8184,1.0
8185,1.0
8186,1.0
8187,1.0
8189,1.0
8190,1.0
8191,1.0
8192,1.0
8193,1.0
8194,0.9162999987602234
8195,0.9162999987602234
8196,0.9162999987602234
8197,0.9162999987602234
8198,0.9162999987602234
8199,0.9162999987602234
8201,1.0
8202,1.0
8203,1.0
8204,1.0
8206,1.0
8431,1.0
8432,1.0
8433,1.0
8434,1.0
8435,1.0
8436,1.0
8437,1.0
8438,1.0
8439,1.0
8440,1.0
8441,1.0
8443,1.0
8444,1.0
8446,1.0
8447,1.0
8448,1.0
8449,1.0
8450,1.0
8451,1.0
8452,0.9162999987602234
8453,0.9162999987602234
8454,0.9162999987602234
8455,0.9162999987602234
8456,0.9162999987602234
8460,1.0
8461,1.0
8463,1.0
8464,1.0
8465,1.0
8693,1.0
8694,1.0
8695,1.0
8696,1.0
8698,1.0
8699,1.0
8700,1.0
8701,1.0
8702,1.0
8703,1.0
8705,1.0
8706,1.0
8708,1.0
8709,1.0
8710,1.0
8711,1.0
8712,1.0
8713,1.0
8715,0.9162999987602234
8716,0.9162999987602234
8717,0.9162999987602234
8718,0.9162999987602234
8719,1.0
8720,1.0
8721,1.0
8722,1.0
8724,1.0
8725,1.0
8726,1.0
8727,1.0
8728,1.0
8964,1.0
8965,1.0
8966,1.0
8967,1.0
8968,1.0
8970,1.0
8971,1.0
8972,1.0
8973,1.0
8974,1.0
8975,1.0
8976,1.0
8977,1.0
8978,1.0
8979,1.0
8983,0.9162999987602234
8985,1.0
8986,1.0
8987,1.0
8988,1.0
8989,1.0
8990,1.0
8991,1.0
8992,1.0
8993,1.0
8994,1.0
8995,1.0
9230,1.0
9231,1.0
9232,1.0
9233,1.0
9234,1.0
9235,1.0
9236,1.0
9237,1.0
9238,1.0
9239,1.0
9240,1.0
9241,1.0
9242,1.0
9243,1.0
9245,1.0
9246,1.0
9247,1.0
9248,1.0
9249,1.0
9250,1.0
9251,1.0
9252,1.0
9255,1.0
9256,1.0
9257,1.0
9258,1.0
9259,1.0
9260,1.0
9261,1.0
9262,1.0
9263,1.0
9264,1.0
9265,1.0
9503,1.0
9504,1.0
9505,1.0
9506,1.0
9507,1.0
9508,1.0
9509,1.0
9510,1.0
9511,1.0
9513,1.0
9514,1.0
9515,1.0
9516,1.0
9517,1.0
9518,1.0
9519,1.0
9520,1.0
9521,1.0
9522,1.0
9523,1.0
9524,1.0
9525,1.0
9526,1.0
9527,1.0
9529,1.0
9530,1.0
9531,1.0
9532,1.0
9533,1.0
9535,1.0
9536,1.0
9537,1.0
9538,1.0
9539,1.0
9781,1.0
9782,1.0
9783,1.0
9784,1.0
9785,1.0
9791,1.0
9792,1.0
9793,1.0
9794,1.0
9795,1.0
9799,1.0
9801,1.0
9802,1.0
9803,1.0
9804,1.0
9805,1.0
9807,1.0
9808,1.0
9809,1.0
9810,1.0
9811,1.0
9813,1.0
9814,1.0
9815,1.0
9816,1.0
9817,1.0
10062,1.0
10063,1.0
10064,1.0
10065,1.0
10066,1.0
10067,1.0
10073,1.0
10074,1.0
10075,1.0
10076,1.0
10077,1.0
10079,1.0
10080,1.0
10081,1.0
10083,1.0
10084,1.0
10085,1.0
10086,1.0
10087,1.0
10088,1.0
10089,1.0
10090,1.0
10091,1.0
10092,1.0
10093,1.0
10096,1.0
10097,1.0
10098,1.0
10099,1.0
10348,1.0
10349,1.0
10350,1.0
10351,1.0
10352,1.0
10353,1.0
10359,1.0
10360,1.0
10361,1.0
10362,1.0
10363,1.0
10364,1.0
10365,1.0
10366,1.0
10367,1.0
10368,1.0
10369,1.0
10370,1.0
10371,1.0
10372,1.0
10373,1.0
10374,1.0
10376,1.0
10377,1.0
10378,1.0
10379,1.0
10383,1.0
10384,1.0
10638,1.0
10639,1.0
10640,1.0
10641,1.0
10642,1.0
10649,1.0
10650,1.0
10651,1.0
10652,1.0
10654,1.0
10655,1.0
10656,1.0
10657,1.0
10658,1.0
10659,1.0
10660,1.0
10661,1.0
10662,1.0
10663,1.0
10664,1.0
10667,1.0
10668,1.0
10670,1.0
10671,1.0
10672,1.0
10673,1.0
10932,1.0
10933,1.0
10934,1.0
10935,1.0
10936,1.0
10948,1.0
10949,1.0
10950,1.0
10951,1.0
10952,1.0
10954,1.0
10955,1.0
10956,1.0
10957,1.0
10959,1.0
10960,1.0
10961,1.0
10964,1.0
10965,1.0
10966,1.0
10967,1.0
11231,1.0
11232,1.0
11233,1.0
11242,1.0
11243,1.0
11244,1.0
11245,1.0
11246,1.0
11247,1.0
11248,1.0
11249,1.0
11250,1.0
11252,1.0
11253,1.0
11254,1.0
11255,1.0
11256,1.0
11257,1.0
11258,1.0
11259,1.0
11260,1.0
11261,1.0
11262,1.0
11263,1.0
11264,1.0
11265,1.0
11266,1.0
11534,0.8981999754905701
11535,0.8981999754905701
11543,1.0
11544,1.0
